RockDoveHPG_Transcript_10070,XP_003640728.1,420619,CCDC126
RockDoveHPG_Transcript_57179,XP_003640728.1,420619,CCDC126
RockDoveHPG_Transcript_75106,XP_003640728.1,420619,CCDC126
RockDoveHPG_Transcript_10071,NP_001106638.1,771648,SSTR1
RockDoveHPG_Transcript_10072,XP_004939137.2,428398,ZBTB47
RockDoveHPG_Transcript_62640,XP_004939137.2,428398,ZBTB47
RockDoveHPG_Transcript_10073,XP_015137871.1,421004,GMNN
RockDoveHPG_Transcript_10074,XP_004946205.1,417379,CCDC57
RockDoveHPG_Transcript_10075,XP_417574.3,419413,VWA1
RockDoveHPG_Transcript_11242,XP_417574.3,419413,VWA1
RockDoveHPG_Transcript_10076,XP_419916.1,421898,AGPAT5
RockDoveHPG_Transcript_10078,NP_001155844.1,419083,PAK1
RockDoveHPG_Transcript_20196,NP_001155844.1,419083,PAK1
RockDoveHPG_Transcript_44717,NP_001155844.1,419083,PAK1
RockDoveHPG_Transcript_10079,NP_001155844.1,419083,PAK1
RockDoveHPG_Transcript_1008,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_961,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_560,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_50094,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_1820,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_87660,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_33386,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_29507,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_960,XP_417388.3,419211,ARFGEF2
RockDoveHPG_Transcript_19130,XP_418283.3,420170,ARFGEF1
RockDoveHPG_Transcript_61339,XP_418283.3,420170,ARFGEF1
RockDoveHPG_Transcript_1009,XP_418283.3,420170,ARFGEF1
RockDoveHPG_Transcript_10080,XP_015145515.1,424234,PTPN4
RockDoveHPG_Transcript_9605,XP_015145515.1,424234,PTPN4
RockDoveHPG_Transcript_54769,XP_015145515.1,424234,PTPN4
RockDoveHPG_Transcript_10708,XP_015145515.1,424234,PTPN4
RockDoveHPG_Transcript_10082,XP_001234358.4,771758,LOC771758
RockDoveHPG_Transcript_57315,XP_001234358.4,771758,LOC771758
RockDoveHPG_Transcript_13002,XP_001234358.4,771758,LOC771758
RockDoveHPG_Transcript_10083,XP_015130253.1,418789,DZIP1
RockDoveHPG_Transcript_79385,XP_015130253.1,418789,DZIP1
RockDoveHPG_Transcript_13226,XP_015130253.1,418789,DZIP1
RockDoveHPG_Transcript_10084,XP_015148140.1,100857445,LOC100857445
RockDoveHPG_Transcript_36829,XP_015148140.1,100857445,LOC100857445
RockDoveHPG_Transcript_26817,XP_015148140.1,100857445,LOC100857445
RockDoveHPG_Transcript_9077,XP_015148139.1,100857445,LOC100857445
RockDoveHPG_Transcript_10085,XP_015150166.1,374023,GLIS2
RockDoveHPG_Transcript_60831,XP_015150166.1,374023,GLIS2
RockDoveHPG_Transcript_7608,XP_004940583.1,422168,HEPH
RockDoveHPG_Transcript_8074,XP_004940583.1,422168,HEPH
RockDoveHPGParental_Transcript_3892,XP_015135978.1,418998,HEPHL1
RockDoveHPG_Transcript_87211,XP_015147339.1,771940,CP
RockDoveHPGParental_Transcript_2283,XP_015147339.1,771940,CP
RockDoveHPG_Transcript_26927,XP_015147339.1,771940,CP
RockDoveHPG_Transcript_54767,XP_015147339.1,771940,CP
RockDoveHPG_Transcript_58729,XP_015147339.1,771940,CP
RockDoveHPG_Transcript_16363,XP_015147339.1,771940,CP
RockDoveHPG_Transcript_10089,XP_015133357.1,418755,CARKD
RockDoveHPG_Transcript_13461,XP_015133357.1,418755,CARKD
RockDoveHPG_Transcript_27364,XP_015133357.1,418755,CARKD
RockDoveHPG_Transcript_74573,XP_015133357.1,418755,CARKD
RockDoveHPG_Transcript_10090,NP_001025791.2,416288,CANX
RockDoveHPG_Transcript_30823,NP_001025791.2,416288,CANX
RockDoveHPG_Transcript_10091,XP_015140743.1,422175,ZC3H12B
RockDoveHPG_Transcript_10093,XP_004940417.1,421798,FBXL4
RockDoveHPG_Transcript_10094,XP_015137891.1,420996,NR4A3
RockDoveHPG_Transcript_20357,NP_001006437.1,422368,NKAP
RockDoveHPG_Transcript_10777,NP_001006437.1,422368,NKAP
RockDoveHPG_Transcript_3907,NP_001006437.1,422368,NKAP
RockDoveHPG_Transcript_10096,XP_004945171.1,416446,PRKAR1B
RockDoveHPG_Transcript_12261,XP_424376.2,426764,SSPO
RockDoveHPG_Transcript_21870,XP_424376.2,426764,SSPO
RockDoveHPG_Transcript_80445,XP_424376.2,426764,SSPO
RockDoveHPG_Transcript_18838,XP_424376.2,426764,SSPO
RockDoveHPG_Transcript_12783,XP_424376.2,426764,SSPO
RockDoveHPG_Transcript_10097,XP_424376.2,426764,SSPO
RockDoveHPG_Transcript_36557,XP_424376.2,426764,SSPO
RockDoveHPG_Transcript_9529,XP_015134474.1,415386,APBA2
RockDoveHPG_Transcript_17872,XP_015134474.1,415386,APBA2
RockDoveHPG_Transcript_82641,XP_015134474.1,415386,APBA2
RockDoveHPG_Transcript_69818,XP_015134474.1,415386,APBA2
RockDoveHPG_Transcript_39122,XP_015134474.1,415386,APBA2
RockDoveHPG_Transcript_10098,XP_015134474.1,415386,APBA2
RockDoveHPG_Transcript_5062,XP_004938434.1,418488,BACH1
RockDoveHPG_Transcript_1010,NP_990426.1,395983,MAPK9
RockDoveHPG_Transcript_34598,NP_990426.1,395983,MAPK9
RockDoveHPG_Transcript_34599,NP_990426.1,395983,MAPK9
RockDoveHPG_Transcript_60271,NP_990426.1,395983,MAPK9
RockDoveHPG_Transcript_87979,NP_990426.1,395983,MAPK9
RockDoveHPG_Transcript_47450,NP_990426.1,395983,MAPK9
RockDoveHPG_Transcript_43996,NP_990426.1,395983,MAPK9
RockDoveHPG_Transcript_10100,NP_001025733.2,415655,NUTF2
RockDoveHPG_Transcript_57674,NP_001025733.2,415655,NUTF2
RockDoveHPG_Transcript_58514,NP_001025733.2,415655,NUTF2
RockDoveHPG_Transcript_58515,NP_001025733.2,415655,NUTF2
RockDoveHPG_Transcript_38948,NP_001025733.2,415655,NUTF2
RockDoveHPG_Transcript_14832,NP_001025733.2,415655,NUTF2
RockDoveHPG_Transcript_46100,NP_001025733.2,415655,NUTF2
RockDoveHPG_Transcript_7015,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_9989,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_10554,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_15879,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_7016,XP_015144073.1,396259,FGFR2
NODE_46197_length_446_cov_2.37084,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_10101,XP_015144073.1,396259,FGFR2
NODE_186490_length_217_cov_1.18519,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_47137,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_14994,XP_015144073.1,396259,FGFR2
RockDoveHPG_Transcript_60827,NP_990840.2,396515,FGFR3
RockDoveHPG_Transcript_26242,XP_015152852.1,396516,FGFR1
NODE_245696_length_188_cov_2.18797,XP_015152852.1,396516,FGFR1
NODE_262940_length_179_cov_1.43548,XP_015152852.1,396516,FGFR1
RockDoveHPG_Transcript_59039,XP_015152852.1,396516,FGFR1
RockDoveHPG_Transcript_10553,XP_015152852.1,396516,FGFR1
NODE_130589_length_251_cov_1.45918,XP_015149350.1,395603,FGFR4
RockDoveHPG_Transcript_55220,XP_015141364.1,396515,FGFR3
NODE_158437_length_232_cov_1.44068,XP_015149349.1,395603,FGFR4
RockDoveHPG_Transcript_10102,NP_001025707.1,373916,ACO1
RockDoveHPG_Transcript_2497,NP_001025707.1,373916,ACO1
RockDoveHPG_Transcript_50746,NP_001025707.1,373916,ACO1
RockDoveHPG_Transcript_69777,NP_001025707.1,373916,ACO1
RockDoveHPG_Transcript_10878,NP_001025707.1,373916,ACO1
RockDoveHPG_Transcript_69731,NP_001026625.1,427490,IREB2
RockDoveHPG_Transcript_45577,NP_001026625.1,427490,IREB2
RockDoveHPG_Transcript_42203,NP_001026625.1,427490,IREB2
RockDoveHPG_Transcript_2496,NP_001026625.1,427490,IREB2
RockDoveHPG_Transcript_2498,NP_001026625.1,427490,IREB2
RockDoveHPG_Transcript_15331,XP_015131509.1,770196,NEK3
RockDoveHPG_Transcript_10103,XP_015131509.1,770196,NEK3
RockDoveHPG_Transcript_18718,XP_015131509.1,770196,NEK3
RockDoveHPG_Transcript_60028,XP_015131509.1,770196,NEK3
RockDoveHPG_Transcript_60029,XP_015131509.1,770196,NEK3
RockDoveHPG_Transcript_35184,XP_015131509.1,770196,NEK3
RockDoveHPG_Transcript_10104,XP_015137154.1,420749,KBTBD2
RockDoveHPG_Transcript_10694,XP_015137154.1,420749,KBTBD2
RockDoveHPG_Transcript_8999,XP_015137154.1,420749,KBTBD2
RockDoveHPG_Transcript_10105,XP_015128167.1,431588,ZNF131
RockDoveHPG_Transcript_10978,XP_015128167.1,431588,ZNF131
NODE_212121_length_206_cov_1.88079,XP_015128167.1,431588,ZNF131
NODE_215420_length_205_cov_1.34667,XP_015128167.1,431588,ZNF131
RockDoveHPG_Transcript_43838,XP_015128167.1,431588,ZNF131
NODE_79875_length_320_cov_2.4717,XP_015128167.1,431588,ZNF131
RockDoveHPG_Transcript_18616,XP_015128167.1,431588,ZNF131
RockDoveHPG_Transcript_29511,NP_996861.1,404295,ZCCHC17
RockDoveHPG_Transcript_10107,XP_015138237.1,428360,MCMDC2
RockDoveHPG_Transcript_64609,XP_015138237.1,428360,MCMDC2
RockDoveHPG_Transcript_16401,XP_015138237.1,428360,MCMDC2
RockDoveHPG_Transcript_16400,XP_015138237.1,428360,MCMDC2
RockDoveHPG_Transcript_8278,XP_015138237.1,428360,MCMDC2
RockDoveHPG_Transcript_43008,XP_015138237.1,428360,MCMDC2
RockDoveHPG_Transcript_10108,XP_015144623.1,396292,COL6A2
RockDoveHPG_Transcript_7625,XP_015144623.1,396292,COL6A2
RockDoveHPG_Transcript_2821,XP_015145048.1,424125,SESTD1
RockDoveHPG_Transcript_2820,XP_015145048.1,424125,SESTD1
RockDoveHPG_Transcript_79114,XP_015145048.1,424125,SESTD1
RockDoveHPG_Transcript_10109,XP_015145048.1,424125,SESTD1
RockDoveHPG_Transcript_1011,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_26672,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_50539,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_1012,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_76233,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_7570,XP_015152440.1,419369,CAMTA1
NODE_75296_length_330_cov_1.65818,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_72105,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_56125,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_56126,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_25509,XP_015152440.1,419369,CAMTA1
RockDoveHPG_Transcript_10110,XP_415773.2,417526,PEX12
RockDoveHPG_Transcript_10212,XP_417403.1,419226,MTG2
RockDoveHPG_Transcript_62743,XP_417403.1,419226,MTG2
RockDoveHPG_Transcript_39875,XP_417403.1,419226,MTG2
RockDoveHPG_Transcript_10112,NP_001001530.1,414143,LEPREL1
RockDoveHPG_Transcript_229,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_66757,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_16494,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_49318,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_51934,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_14315,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_15242,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_17738,XP_015146072.1,429823,HMCN1
RockDoveHPG_Transcript_32013,XP_015146072.1,429823,HMCN1
